address,tx_count,balance_eth,unique_token_count,total_token_usd_value,spam_token_count,active_days,avg_tx_per_active_day,contract_interactions,first_tx_timestamp,last_tx_timestamp,wallet_age_days,avg_tx_value_eth,std_tx_value_eth,max_tx_value_eth,min_tx_value_eth,unique_interacted_addresses,tx_time_entropy,tx_value_entropy,gas_spent_total_eth,avg_gas_price_gwei,failed_tx_count,failed_tx_ratio,incoming_tx_count,outgoing_tx_count,self_transfer_count,unique_contract_count,nft_token_count,defi_token_count,dust_balance_count
0xc7bb9b943fd2a04f651cc513c17eb5671b90912d,0,0.022731782777115794,6,95.7765863,0,1142,0.0,0,2021-07-13 23:45:13+00:00,2024-08-29 22:02:23+00:00,1566,0.024678455799639464,0.06511178122915297,0.31502694,0.0,20,3.092271864240915,1.7656017316982944,0.522074232830987,30.201972796466666,0,0.0,3,21,0,0,0,0,0
0x0ac39aba5545b62d65ab941850727c2dbf367e82,0,1.9548e-14,4,8.151753e-11,0,1165,0.0,0,2022-08-10 17:57:58+00:00,2025-10-19 04:49:47+00:00,1173,0.041299726921800124,0.11830640426169468,0.64,0.0,20,3.185521424176993,2.648168298649174,0.10792873675533711,16.42995834670968,2,0.0,3,23,0,0,0,0,1
0x505319a43045ef0dde788459e5c28f3dd7f31d7b,0,0.0,3,0.0071235,0,1232,0.0,0,2022-06-04 13:46:55+00:00,2025-10-19 05:54:11+00:00,1240,0.10946649676098005,0.24325022632206128,1.2602,0.0,35,3.5919322340951014,3.9933624078825423,0.7208803272678658,45.658973604528086,7,0.0,9,65,1,0,0,0,1
0xefeebe489725b93f5ed6c455c5f9b3049ceb25de,0,0.0,1,0.0,0,0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
0xd4f25a1b7fd31ebf6cfc83d7afd7c918212e0d28,0,0.0,7,4.168563e-15,1,1104,0.0,0,2022-10-10 17:09:23+00:00,2025-10-19 02:56:35+00:00,1112,0.05286408071882894,0.22026848982873673,1.7701819197188915,0.0,54,4.175205062612936,2.643459785189722,0.5835762726500907,13.683054820410002,0,0.0,20,57,0,0,0,0,1
0x57b9f8c77ebe00914f75118939b3a398200ed190,0,0.0,1,0.0,0,0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
0x92789f47f66eaaa780a1046637562a6b3e02a508,0,3.108e-15,3,1.2960737e-11,0,1395,0.0,0,2021-12-22 15:02:14+00:00,2025-10-18 14:28:11+00:00,1404,0.0030477957740018434,0.005198764562409849,0.017532,0.0,23,3.4410685840799333,1.8355055552186712,0.17578001679453573,16.391848922333335,0,0.0,9,23,0,0,0,0,1
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,0,0.0,101,0.4887220205000041,82,1083,0.0,0,2022-11-01 01:36:23+00:00,2025-10-19 13:03:47+00:00,1091,0.0018999870374522378,0.005534222790409653,0.0399999999999996,0.0,49,3.6394924576923486,1.4531373015786082,0.9549855038966072,12.95179404123,0,0.0,19,40,0,0,0,3,4
0x154e1e83f60f3042682a5c4d06e8660922df83a4,0,1e-17,1,4.170121e-14,0,1231,0.0,0,2022-06-05 10:45:10+00:00,2025-10-19 03:21:23+00:00,1239,0.006766102646899762,0.008810791669672248,0.02736100000000005,0.0,9,3.0849624994227307,2.2924812493506916,0.014466710140833812,17.39306947475,0,0.0,3,7,1,0,0,0,1
0x977dfd4a014ccacc41fc583771abe9d04d279c20,0,0.0,185,0.21395584609543,104,455,0.0,0,2024-07-28 04:20:35+00:00,2025-10-26 19:50:23+00:00,456,6.722635073910444e-05,0.0002469003328359801,0.00161810292982989,0.0,38,3.472259978554534,0.14144054225328165,0.1324999575421636,2.2119839530600003,2,0.0,37,38,0,0,0,26,5
0xd05357f210d4c373a550ecafa592f332707633c2,0,9.105e-15,2,3.796895e-11,0,1097,0.0,0,2022-10-17 10:26:11+00:00,2025-10-19 00:39:35+00:00,1106,0.0001322925631282125,0.0003500132223405633,0.0010583405050257,0.0,8,2.249999999278652,0.5435644429110573,0.06428240632787774,8.139387669249999,0,0.0,1,2,0,0,0,0,1
0x6240e806e4e4f033d9b2d397dc2d4a1118744f62,0,0.0,1,0.0,0,1262,0.0,0,2022-05-05 11:54:42+00:00,2025-10-19 01:10:23+00:00,1270,0.004674057903938291,0.0066842418540821995,0.018316406064147,0.0,11,3.0062389273549632,2.173557261265298,0.019189036779630846,14.622498914266666,0,0.0,5,6,0,0,0,0,0
0xcceb84029442076594d0a0db8652adaa5047f982,0,0.0,3,0.039565917,0,1344,0.0,0,2022-02-13 01:04:27+00:00,2025-10-19 05:46:47+00:00,1352,0.0027880254161159962,0.005905487612960159,0.021532,0.0,14,2.8881545061209835,1.7680644939227732,0.02364820484945966,13.92184630103846,1,0.0,8,11,0,0,0,0,0
0x81ed10be93f716ecb38f1227475632eeef74204d,0,1.4081686542e-06,397,0.005876895625396299,383,838,0.0,0,2023-07-03 17:08:11+00:00,2025-10-19 05:03:35+00:00,846,0.0005186645150694751,0.00202743505071955,0.016046641872469763,0.0,47,3.770153281171546,0.6266653162850246,0.06804690243294532,7.857865943039999,0,0.0,32,48,0,0,0,16,3
0x3fb4c01b5ceecf307010f84c9a858aeaeab0b9fa,0,0.0,1,0.0,0,0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
0x100b7e251aaa3dbe1c27240486593aa71bd0c226,0,0.0,11,0.0,4,1397,0.0,0,2021-12-21 21:57:19+00:00,2025-10-18 23:25:11+00:00,1405,0.06224559452670157,0.150194829029003,0.93747592099518,0.0,40,3.6149262710622954,2.9197218276487193,0.4494316669277336,69.7776788354,0,0.0,20,69,0,0,0,1,0
0xffdbb0182d0888e076d404af74c84966906de1b0,0,0.0,23,0.28410860000000415,3,1081,0.0,0,2022-11-02 15:17:11+00:00,2025-10-19 05:14:35+00:00,1089,0.0006334686475506036,0.0023980575302225437,0.018,0.0,45,3.9062649828521194,0.7995563643640166,0.2573731476123661,8.507166808249998,4,0.0,36,34,1,0,0,8,1
0x03aef5d166ac166b5a0b7cb9d03183265796b9c3,0,0.0,1,0.0,0,0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
0xd09770194f6cfbf825d4028e04d0903abb7bc75c,0,2.436e-15,4,1.0158415e-11,3,1193,0.0,0,2022-07-13 05:07:01+00:00,2025-10-18 23:20:59+00:00,1202,0.0015658816940128573,0.002494912621466494,0.0088,0.0,15,3.215841170952518,1.6107845475340632,0.1273147075028665,9.61756570568421,0,0.0,3,10,0,0,0,0,1
0xa48af12fe3324d86d0dcb85204a173936df72c8c,0,1.7868e-14,4,7.451172e-11,1,1130,0.0,0,2022-09-15 13:09:35+00:00,2025-10-19 15:59:47+00:00,1137,0.0014397989503602078,0.002641104237775806,0.015,0.0,23,3.3138067259558364,1.795923251248301,0.3821357415479192,11.222667934891302,1,0.0,11,29,0,0,0,0,1
0xbf0982a9e31957951da2414b54f2ad68375d432f,0,0.0,1,0.0,0,1001,0.0,0,2023-01-21 17:40:35+00:00,2025-10-19 13:45:59+00:00,1009,0.005360066564366907,0.008494857468189836,0.02,0.0,6,1.8423709926000305,1.1488348538481081,0.010727063323651895,10.900151655857144,0,0.0,1,3,0,0,0,0,0
0x20a347da714bd3a1aebcbe7ecd91a6b9e2604a24,0,0.0,1,0.0,0,1084,0.0,0,2022-10-30 10:56:47+00:00,2025-10-19 04:51:23+00:00,1092,0.0002882416853286557,0.0006209129356455701,0.0018,0.0,7,1.8423709926000305,0.5916727782937884,0.010631094925344062,6.520313437142856,0,0.0,1,3,0,0,0,0,0
0x808ab811d4b5fd578617e07d24f89a3d748064e2,0,1.4701e-14,5,6.130495e-11,2,1883,0.0,0,2020-08-21 13:40:22+00:00,2025-10-18 13:00:35+00:00,1892,0.07476908702038243,0.2007596255497655,0.992,0.0,17,2.927837253849674,1.8679595196483088,0.1813432952638394,121.52942281896551,0,0.0,10,15,0,0,0,0,1
0x791b71d22ee2952b2f9aacfbddaeeb23180d2d39,0,1.6089e-14,5,0.00027141004709308,1,1194,0.0,0,2022-07-12 22:46:01+00:00,2025-10-19 16:20:11+00:00,1202,0.00967632981183069,0.023889575627878232,0.19419112,0.0,35,3.907493161001516,3.3598173031424468,0.1163715698897742,15.751828554783508,1,0.0,18,70,0,0,0,0,2
0xf88bf9105376650fdfad70f44f7be13b1a191755,0,2.334e-15,1,9.7330624e-12,0,1094,0.0,0,2022-10-20 13:25:23+00:00,2025-10-19 05:14:35+00:00,1102,0.00427648021957883,0.004711886266903559,0.01299872,0.0,6,2.419381944780754,2.641604166858707,0.020439319084955214,87.49903963344444,0,0.0,3,4,0,0,0,0,1
0xb457f08b38c684736325bcedd23d69cad06af169,0,0.0,237,0.07694413110001616,131,510,0.0,0,2024-05-27 01:27:23+00:00,2025-10-19 04:33:59+00:00,518,8.466552669063883e-05,0.00034355434899140705,0.0023510624005,0.0,48,3.61099181156261,0.22194073242040235,0.3827709924463352,2.9238656689799996,0,0.0,37,35,0,0,0,28,15
0xa22325204822ea31d680abe89019e930e9d421a9,0,0.0,1,0.0,0,1169,0.0,0,2022-08-06 21:29:13+00:00,2025-10-18 23:54:59+00:00,1177,0.039190737055360615,0.12667985798488704,1.199,0.0,43,4.156098325496605,4.178206541824094,0.35237875216402215,19.66817236584,4,0.0,25,60,0,0,0,0,0
0xd246883fcca16aeae2839b98cbd9fb1bcc498ff0,0,1.9208e-14,4,8.0099684e-11,1,1966,0.0,0,2020-06-01 05:03:02+00:00,2025-10-19 13:25:59+00:00,1974,0.12211838481775805,0.2919921867111865,1.38,0.0,28,3.4870419958363303,3.912219759395183,0.3805635038953634,71.98142186575294,1,0.0,26,55,0,0,0,0,1
0x812ff940bdb084db2930252966db9e4bebf24367,0,0.0,7,0.0108995242835,1,1473,0.0,0,2021-10-14 09:05:01+00:00,2025-10-27 03:33:59+00:00,1474,0.4289872967440614,1.6677212121914795,10.10306,0.0,32,3.6914577039892658,4.439619281197648,0.1772556738942473,45.78343582208109,1,0.0,22,44,0,0,0,0,2
0xc947d6982df533079fd9b348178255f809cf29ef,0,1.3072e-14,13,0.004598665554511822,5,1304,0.0,0,2022-03-24 09:28:57+00:00,2025-10-19 03:08:11+00:00,1313,0.058834480947568366,0.19394988825274445,0.98,0.0,47,4.292976877203427,2.496158069128026,0.676245464228043,37.17425694456,0,0.0,25,68,0,0,0,0,2
0x3a63a5b490033cc89361578ecad220890f7f894b,0,0.0,14,0.0,8,1088,0.0,0,2022-10-25 22:58:59+00:00,2025-10-18 13:00:11+00:00,1097,0.0037953168917355807,0.012412662101732861,0.1,0.0,49,3.180365053849823,2.0727688606846106,0.1533541208428811,47.55112096846,1,0.0,26,69,0,0,0,1,0
0x73cdd9acafe499473c20b6d3605f3e09c195ec90,0,0.0,30,0.0297545,20,1809,0.0,0,2020-11-04 07:43:06+00:00,2025-10-18 20:18:23+00:00,1818,0.0033117655916001256,0.011481994893901322,0.10038310449122806,0.0,46,3.9938587200979883,1.6461447062777808,5.621027119122999,38.69031424887,2,0.0,21,37,1,0,0,0,0
0xd22553a4ebac932a96589c3248792c4d71fd28d9,0,0.0,5,0.0,1,1129,0.0,0,2022-09-15 07:44:23+00:00,2025-10-19 04:12:23+00:00,1138,0.004116391820606807,0.0061430944974699055,0.02089176140368066,0.0,23,3.8987684689152298,2.818329429755674,0.037558671671582215,13.970889781595236,0,0.0,11,26,0,0,0,0,0
0x9d5c1ce1c3b3a8c610c350db38f4636bccc41ef6,0,0.0,3,0.0,0,1197,0.0,0,2022-07-09 12:10:02+00:00,2025-10-19 04:16:59+00:00,1205,0.020887588335858347,0.04131810950156251,0.218,0.0,14,3.2519092140373513,3.1702295689405364,0.05970493250079954,33.99808533051614,4,0.0,7,19,0,0,0,0,0
0xdb2346eb9eab3ffa99f4b027bcd3c0654e6b6a93,0,1e-16,1,4.170121e-13,0,1088,0.0,0,2022-10-27 01:54:11+00:00,2025-10-19 06:16:35+00:00,1096,0.000449262081682514,0.0007109191453193988,0.002,0.0,5,1.7924812497834999,0.6500224213598151,0.007448877125824852,6.3268421796666665,0,0.0,1,2,0,0,0,0,1
0xbb4a6a663b5fd533580d91562e4784f660b4d131,0,5.798872067e-09,29,0.122565021998,23,2444,0.0,0,2019-02-08 12:40:27+00:00,2025-10-18 23:27:23+00:00,2452,0.004684900296823074,0.012199697356968402,0.09,0.0,54,4.289218276575114,2.0815588051616927,3.8890100991621366,11.23388083670115,0,0.0,8,33,0,0,0,0,2
0xd671602f1a00c0e4c278633b8b60b82886122e2e,0,1.0174e-14,2,4.2426812e-11,0,1205,0.0,0,2022-07-01 15:58:20+00:00,2025-10-19 05:13:23+00:00,1213,0.017901554169664043,0.028301303358930843,0.1214,0.0,26,3.845178630802072,3.8026922824537386,0.6522887877938406,23.11391428001234,3,0.0,17,54,0,0,0,0,1
0xa5a5af1d8575075e63ddf3674b375966970d3d30,0,0.0,1,0.0,0,1030,0.0,0,2022-12-22 14:13:11+00:00,2025-10-18 12:59:47+00:00,1039,0.025227591372982795,0.03780242427903458,0.144,0.0,16,3.160872580290492,3.656564759678373,0.02165533722225423,21.9958095697,1,0.0,9,16,0,0,0,0,0
0xf811b9f966e635ba15b23d83618cfe5a56b6d57a,0,1.3413e-14,36,5.5933834e-11,25,1441,0.0,0,2021-11-15 14:18:16+00:00,2025-10-27 01:18:35+00:00,1441,0.026332349933637058,0.18006837035637743,1.8,0.0,48,3.9020288959363842,2.4230720847525786,0.7503950800737205,52.78071320509002,0,0.0,24,67,4,0,0,1,1
0xf0a3ac1400d7880fedc7b1261be20936b87f44bd,0,0.0,2,0.0,1,1567,0.0,0,2021-07-04 13:14:56+00:00,2025-10-19 04:29:59+00:00,1575,0.0066207880650453145,0.008829257971790027,0.02671276,0.0,17,3.580462197707328,2.6194506267143502,0.49655907855235015,23.726991009307692,0,0.0,9,12,1,0,0,0,0
0xdfa642094e5facadea35660e30a082c342e9a0f9,0,0.0,3,0.0,1,1076,0.0,0,2022-11-07 21:49:11+00:00,2025-10-19 05:49:11+00:00,1084,0.022067577040307425,0.036090949056513465,0.16291922,0.0,12,2.867785151229087,2.506890594021554,0.02206633273947789,13.263989753933334,2,0.0,10,14,0,0,0,0,0
0x15bc18bb8c378c94c04795d72621957497130400,0,0.003485235960970268,1,14.533856,0,80,0.0,0,2022-09-16 13:18:35+00:00,2022-12-05 20:38:11+00:00,1136,0.0,0.0,0.0,0.0,3,0.9182958337659504,-1.4426951601859516e-10,0.0028147640390297326,9.49226722,0,0.0,0,3,0,0,0,0,0
0x6cea2e9c88231a44f3487143d4079bd9c7137717,0,1.5106e-14,19,0.0003006563430021863,1,1289,0.0,0,2022-04-08 05:55:01+00:00,2025-10-18 13:00:11+00:00,1298,0.06819417220128769,0.5657528057760027,5.666413968054308,0.0,42,3.3413972543989994,1.3431146688022189,1.0345522168445047,24.363682945310007,0,0.0,13,69,0,0,0,3,4
0x851497cf9b1362858c095cdd577b506d24f57336,0,0.0,231,0.1287950089658114,161,195,0.0,0,2025-04-14 22:18:11+00:00,2025-10-27 01:49:35+00:00,195,2.28747276970784e-06,9.007768672438433e-06,4.3913244374999e-05,0.0,19,3.708604905091772,-1.4426951601859516e-10,0.027049268312821288,0.4715646410099999,8,0.0,49,11,0,0,0,46,4
0x26b230c78ed6423fd9653b7b671fc5a4c748dfc6,0,0.0,7,0.0,0,1543,0.0,0,2021-07-28 15:01:31+00:00,2025-10-19 04:52:59+00:00,1551,0.07257274816852692,0.17329830791252046,0.8,0.0,34,3.721219070560848,3.320561375122464,0.259245473543093,57.465779720267605,0,0.0,22,37,1,0,0,0,0
0x303a36100048d2cb883f1631e3f609965dec03d6,0,0.0,1,0.0,0,1158,0.0,0,2022-08-18 12:39:12+00:00,2025-10-19 12:50:59+00:00,1165,0.0077272539239722935,0.013617836076635413,0.0455,0.0,9,3.2028195296720883,2.374999998845844,0.2214373451032263,7.59158519525,0,0.0,5,6,0,0,0,0,0
0x13c78b44caaff33193e7ad821b9e8859a6271a60,0,0.0,3,0.0,0,1350,0.0,0,2022-02-06 10:31:03+00:00,2025-10-18 20:06:11+00:00,1359,0.030269526926983432,0.07807103130755386,0.33,0.0,10,2.7013757547518926,1.6016812820485031,0.09398221465727198,61.720489713809535,1,0.0,3,11,0,0,0,0,0
0xb5f936a9a4e6eaed966d974994323ad8560b563c,0,1.4095e-14,22,1.0520351066587637,16,1577,0.0,0,2021-06-25 00:28:28+00:00,2025-10-19 13:09:23+00:00,1585,0.006171916248065288,0.016597231750465825,0.07915800000000901,0.0,60,4.245832039908551,1.953648835860541,3.7823843365907597,17.955880439080456,3,0.0,12,44,0,0,0,0,2
0x00c35c40b0a7ffafa2fc3e00f36487fceabd6647,0,2.1007228e-11,3,8.75814e-08,2,1088,0.0,0,2022-10-27 04:21:35+00:00,2025-10-19 13:21:47+00:00,1096,0.0002413904583620333,0.0006609358551922204,0.002638760157834008,0.0,12,3.37355726068822,0.35335933473288234,0.6481021680401586,10.257729367866666,0,0.0,3,5,0,0,0,0,1
0x293ad892e90d4648feaa9ecedaf1e358a2bd2ba2,0,1.7472e-14,12,0.10057926007284267,7,1230,0.0,0,2022-06-06 09:45:57+00:00,2025-10-19 04:32:47+00:00,1239,0.009349233293776241,0.021212060712379667,0.10050840783154151,0.0,48,4.159977468918116,3.0336597064944146,1.5281769652548205,18.149740283647727,0,0.0,26,44,0,0,0,0,1
0x0bc99b862e5545d181cc7bfa71720712527aceee,0,0.0,36,0.049444135,11,1206,0.0,0,2022-07-08 17:33:33+00:00,2025-10-26 21:54:23+00:00,1206,0.0013460353675355263,0.00326380031129949,0.02,0.0,44,3.8647892792001914,1.4661447072876674,0.609881234098517,24.849848256269997,0,0.0,28,55,0,0,0,3,0
0x4875cdb2d7db62d3e3cbe40ace408d4375705e7f,0,0.0,7,0.0260884,2,1087,0.0,0,2022-10-28 02:18:47+00:00,2025-10-19 10:24:35+00:00,1095,0.2866771331522026,0.4539776511887509,1.089232,0.0,45,3.874046284323149,3.6076942296186294,0.08141365636943848,12.213833015839995,0,0.0,19,68,0,0,0,0,0
0x11da23ed9934aa81e1d353cee86fd55c7cb288a8,0,0.0,1,0.0,0,0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
0x0a408dec83df39fc536c9251b41dea096a6c1f59,0,1.32e-14,7,5.5032225e-11,4,1357,0.0,0,2022-01-30 01:44:40+00:00,2025-10-19 01:09:59+00:00,1366,0.0031226521665169943,0.005300250214361361,0.02132422,0.0,17,3.3119996097999067,2.1112949392527036,1.9180994371263789,57.203485791187504,0,0.0,9,12,0,0,0,0,1
0x0e828ea890b76527f1036f2b1749af56c689d383,0,6.248e-15,11,0.41668375002604857,5,1231,0.0,0,2022-06-05 18:44:20+00:00,2025-10-19 06:16:11+00:00,1239,0.030917364868719023,0.1057113328661173,0.4984,0.0,38,3.97350130938387,1.1409242872774576,0.3750264401979364,11.179339542419354,1,0.0,4,34,0,0,0,2,1
0x4c4040fcb7cde51cb52dd2ad02dd7c6c1af77d5f,0,4.137e-15,63,1.72476e-11,38,1286,0.0,0,2022-04-19 10:09:29+00:00,2025-10-27 01:43:35+00:00,1287,0.0034723805940988593,0.024467238838276145,0.24372296571936308,0.0,43,3.2880110439015966,1.210663544545201,0.5811667508238306,31.719529550420003,0,0.0,20,70,0,0,0,1,1
0xbc22652b3a8e0b8f71a1a60c5625655730d27e5c,0,0.0,1,0.0,0,1305,0.0,0,2022-03-23 21:11:31+00:00,2025-10-19 13:31:23+00:00,1313,0.006829336364442634,0.011692824333476482,0.031096318766449978,0.0,10,2.404009756314974,1.4911148494781075,0.015661189071833694,15.87790912881818,0,0.0,2,3,0,0,0,0,0
0x155219c12c0f133874b69f33fbd0540c40d7f41b,0,0.0,4,0.0,0,1756,0.0,0,2021-01-04 16:59:54+00:00,2025-10-27 00:45:59+00:00,1756,0.05133599793347321,0.16640980558399265,1.000084,0.0,22,3.6259675109158453,2.830292573145269,0.13817549772848162,66.21443674861702,0,0.0,11,24,0,0,0,0,0
0xf1912c7917b6da214a7118d323c3049229d765b3,0,1.4196e-14,5,5.918466e-11,0,1537,0.0,0,2021-08-11 09:20:26+00:00,2025-10-26 19:52:23+00:00,1538,0.025712111159638697,0.07762619401598267,0.4292764,0.0,31,3.3141882022333564,2.5563125831992575,0.2924448500444303,58.070316597783325,1,0.0,15,36,0,0,0,0,1
0x4530d5705c087d4e924e30e70660dccc2799b67c,0,0.0,2,1.6e-05,0,1408,0.0,0,2021-12-10 12:29:11+00:00,2025-10-19 04:12:23+00:00,1416,0.0020770683356626986,0.0038094144827570163,0.01124,0.0,8,2.947702778065934,0.9864267282980339,0.09275876723413976,25.09403653966667,0,0.0,1,4,0,0,0,0,1
0xeebfaaf9f3e5163895694307945d12e3e4fea7bc,0,0.0,2,0.0,0,1087,0.0,0,2022-10-28 02:04:47+00:00,2025-10-19 03:48:23+00:00,1095,0.3614900644457622,0.4839635456909671,1.07,0.0,16,3.5019527597008477,3.468591540030736,0.031803486313436914,11.737415367354837,0,0.0,10,16,0,0,0,0,0
0x9a7504305d2d9d499fb9c9658002cd957d79da6c,0,0.0,1,0.0,0,1071,0.0,0,2022-11-13 10:30:11+00:00,2025-10-19 16:53:59+00:00,1079,0.003810991852101497,0.007657186665001383,0.0215036633992,0.0,9,2.8453509354682813,1.2776134362420375,0.013856301939384032,17.440601764727273,0,0.0,2,5,0,0,0,0,0
0xf1bbd8001f46bf41f0ff844302fb0e7e86a4a6a0,0,7.98e-15,1,3.326948e-11,0,1087,0.0,0,2022-10-26 19:01:59+00:00,2025-10-18 12:59:47+00:00,1096,0.006958675598221085,0.011173656048520334,0.03279491,0.0,7,2.947702778065934,1.4466166670511302,0.007533574127469208,9.487326753444444,0,0.0,1,6,0,0,0,0,1
0xe822e0dd4ba4df7ba726907b9ad48e26aaf2b719,0,0.0,3,0.0,0,1562,0.0,0,2021-07-09 23:09:27+00:00,2025-10-19 05:07:23+00:00,1570,0.039918736068899514,0.06226378011598601,0.2146901,0.0,17,3.6692750685466695,3.1217062754102707,0.16592614951872792,40.35216372808,0,0.0,6,15,0,0,0,0,0
0x098a9d3ed5bd64c439fb0d07c7ca5dc0ab0eb979,0,0.0,10,0.0,8,1797,0.0,0,2020-11-16 16:05:36+00:00,2025-10-19 13:13:35+00:00,1805,0.006965027609501322,0.015359608889289236,0.06870201409267937,0.0,32,3.708166986295845,2.211440223853025,2.415574127101942,58.082395426737705,1,0.0,19,37,4,0,0,0,0
0x230a29fcb238c398fd20f7701a125a5bf7d59696,0,0.0,1,0.0,0,0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
0x3009ee37ff1d3f8d8b7c93452c6a0c2368699168,0,0.0,31,1.3133719e-07,13,990,0.0,0,2023-02-01 13:09:11+00:00,2025-10-18 20:16:11+00:00,998,0.0025833805309410708,0.01365857524580685,0.11040636060721347,0.0,44,3.7934212071974804,1.2622499928564728,0.10737800506661145,18.09479109676,0,0.0,28,55,0,0,0,1,1
0x4cb542e46b017604017063c09c06edf23d7b4434,0,0.0,1,0.0,0,1285,0.0,0,2022-04-12 00:46:12+00:00,2025-10-18 13:00:11+00:00,1294,0.0068707121866013994,0.008317761189411558,0.018,0.0,5,1.9219280943102843,1.37095059402186,0.006399655092863097,22.6473273764,0,0.0,1,2,0,0,0,0,0
